,리뷰,메뉴
171,"처음 후라이드1양념1를 시켜먹은후 만족해서 재주문했어요. 이번에는 후라이드와 양념 반반으로 시켰는데...후라이드는 바싹한 느낌이 아닌 딱딱하다 느낄만큼 튀겨져있고 양념은 튀김은 너무 두꺼운데 안은 덜익혀졌었어요. 후라이드는 딱딱 + 뻑뻑, 양념은 두꺼운 튀김옷 분리되면 흐물흐물 미끄덩?후라이드엔 원래 소금같은 소스는 아예 안주나봐요? 암튼 재주문하고 너무 실망했네요","후라이드 치킨/1(맛 선택(후라이드＋양념)),무 추가/1"
172,리뷰 많아서 주문해봤어요 ㅎㅎ 배달도 빠르고 거의 매장에서 먹는것처럼 바삭바삭 촉촉했습니다!! 근데 생맥주는 관리 문제인지 물탄맛이더라구요 ㅠㅠ 탄산도 빠져있고 .. 그래도 치킨은 맛있게 잘먹었습니다!,"핫후라이드 치킨/1(사이드메뉴 추가(매운양념소스 추가),맛 선택(후라이드 한마리)),생맥주 1000cc/1"
173,맛있어요 다음에도 꼭꼭 시켜먹을게요!!,"후라이드 치킨/1(사이드메뉴 추가(콜라 사이즈 업),맛 선택(양념 한마리))"
174,아주 맛있었어요 배달에 문제가 생겨서 서비스로 양념감자를 주셨는데 그것도 맛있게 잘 먹었습니다^^,후라이드 치킨/2
175,믿고먹는존맛탱구리자담,후라이드 치킨/1(맛 선택(후라이드＋양념))
176,"자담 한참방송탔을땐 치킨무 진짜 맛있었는데. . 언제부턴가 치킨무 추가해서시키는게 돈아까워 지내요 예전의 그 아삭하고 신선한맛이 없어요 담궈논지 꾀된듯한 맛. . . 닭은 여전히 맛있지만 , 치킨무는 예전만 못해지네요 점점","후라이드 치킨/1(맛 선택(후라이드＋양념)),무 추가/1"
177,그냥 먹을만하네요 튀김은 바삭한데 간이 좀 덜 베어있는거같아요.,후라이드 치킨/1(맛 선택(후라이드＋양념))
178,이렇게 입천장 까질 정도로 바삭한 치킨은 정말 간만인거 같아요. 겉바속촉,순살 치킨/1(맛 선택(후라이드 한마리))
179,이정도로 두꺼운 양파일줄 몰랐습니다...너무매워요...ㅋㅋㅋ 치킨은 맛있어용,크리미 순살 양파치킨/1
180,맛있어요 맛있어요 맛있어요,후라이드 치킨/1(맛 선택(후라이드＋간장))
181,치킨 안 좋아하는 울 엄마도 넘 맛나다구 드셨어요 ㅋㅋ,핫후라이드 치킨/1(맛 선택(후라이드 한마리))
182,존맛탱이에요 배달도 빨리오고 담에 또 시킬게요,"후라이드 치킨/1(사이드메뉴 추가(양념소스 추가),맛 선택(후라이드 한마리))"
183,11ㅣㅣㅣㅣㅣㅣㅣㅣㅣ,"순살 치킨/1(맛 선택(간장＋마늘),사이드메뉴 추가(사이다 사이즈 업,무 추가))"
184,튀김은 바삭하고 닭고기 육질은 쫀쫀 합니다~ 굉장히 촉촉하구요 감자튀김도 너무 맛있네요~ 기름이 깨끗한가봐요 튀김색이 밝고 좋습니다 ^^,핫순살 치킨/1(맛 선택(후라이드 한마리))
185,맛있어요 ^^ 자주 시켜 먹고 있습니다,"후라이드 치킨/1(맛 선택(후라이드 한마리)),조아 떡볶이 /1"
186,초복이라 예상시간보다 삼십분 늦어지긴 했지만 이해해요~~ 날이 날인만큼ㅎㅎ 하나도 안 식고 배달되기두 했구용 덕분에 싸고 맛있게 먹었습니다,후라이드 치킨/1(맛 선택(간장＋양념))
187,항상 맛있게 먹고 있어요~,순살 치킨/1(맛 선택(후라이드 한마리))
188,배달 빠르고 맛있습니다,후라이드 치킨/1(맛 선택(양념 한마리))
189,치킨에서 진짜 오랜만에 쩐맛을 느꼇습니다... 저만 그런줄 알앗는데 엄마도 그랫다네요 소스는 맛잇는데 치킨 관리가 필요할거같아요,순살 치킨/1(맛 선택(간장＋양념))
190,"자담 처음 먹어봤는데, 상당히 맛있는데요!!? 감자튀김도 같이 있어서 엄청 배불리 먹었습니다ㅎㅎ 다음엔 뼈있는 걸로도 먹어봐야겠어요",순살 치킨/1(맛 선택(후라이드 한마리))
191,맛있게잘먹었습니당ㅎㅎ,핫후라이드 치킨/1(맛 선택(후라이드 한마리))
192,또 먹고싶어요 너무너무 맛있어요 ㅜㅜㅜ,핫후라이드 치킨/1(맛 선택(후라이드 한마리))
193,배달도 빠르고 항상 맛있게 먹어여,
194,양도 많고 맛도 있고 아주 잘 먹었습니다ㅎㅎ,"후라이드 치킨/1(맛 선택(후라이드 한마리,양념 한마리))"
195,오늘은 배달도 빨랐고요 순살이 진짜 부드러운 살만 있어서 좋아요 조각이 좀 순살치곤 커서 몇조각 없는 것 같은 느낌이지만 양도 많고 감튀도 맛있고 마늘소스랑 매운양념도 맛있어요,"순살 치킨/1(맛 선택(후라이드＋양념),사이드메뉴 추가(매운양념소스 추가,마늘소스 추가))"
196,배달이 조금 오래걸렸는데 너무 맛잇어요! 감튀도 맛잇고 좋아요!,텐더치킨/1(맛 선택(간장＋마늘))
197,배달은 평균적이였고요 양도 많고 감자튀김도 바삭하고 존맛이였어요ㅠㅠ 담에도 이용할생각이에요! 맛도 많이 자극적이지 않았습니다,"순살 치킨/1(맛 선택(후라이드＋양념),사이드메뉴 추가(매운양념소스 추가,마늘소스 추가))"
198,너무 바삭바삭하고 따끈하고 그냥 자담치킨 존맛탱 입니다,핫후라이드 치킨/1(맛 선택(후라이드 한마리))
199,맛있구 친절해욥 늦은 시간에 배달 해주시니라 고생도 많으셨을거같아요ㅠ,후라이드 치킨/1(맛 선택(후라이드 한마리))
200,역시나 너무 맛있어요!,3반 간장/1
201,완전맛있어요 건강한 맛 날거라생각하고 시켰는데 그런생각 안들고 진짜맛있네요 핫후라이드 너무 맛있고 무항생제 닭 쓰는게 특히 좋은것같아요 번창하세요,핫순살 치킨/1(맛 선택(후라이드＋허니버터))
202,배달도 빠르고 포장도 꼼꼼하게 잘되어 왔어요,핫후라이드 치킨/1(맛 선택(후라이드 한마리))
203,역시 자담치킨은 핫후라이드가 진리입니다♥,핫후라이드 치킨/1(맛 선택(후라이드 한마리))
204,아 진쨔 맛잇게 먹엇어요 !!!!! 식어도 맛잇구 양듀 진짜많구 대대대 만족이엇어요,핫순살 치킨/1(맛 선택(후라이드 한마리))
205,치킨 맛있네요. 전체적으로 살이 부드러워요. 원래 호식이 먹는데 휴무일이라 처음 자담 시켜봤는데 딸이 맛있다고 담에 또 시켜달라네요. 근데 음료수 사이다 시켰는데 콜라가 왔어요.더운데 힘드실까봐 그냥 먹었지만 배달료도 받는데 잘못오면 좀 그렇죠.....,"후라이드 치킨/1(사이드메뉴 추가(사이다 사이즈 업,매운양념소스 추가),맛 선택(후라이드 한마리))"
206,맛있어요또시켜먹을게요,"순살 치킨/1(맛 선택(간장＋마늘),사이드메뉴 추가(사이다 사이즈 업))"
207,배달이 1시간20분이나 걸렸어요.... 기다리다 지쳐 입맛도 잃었네여,후라이드 치킨/1(맛 선택(후라이드＋간장))
208,"말이 필요없죠. 배달 속도, 맛 , 친절 다좋습니다","핫순살 치킨/1(사이드메뉴 추가(콜라 사이즈 업,무 추가),맛 선택(후라이드 한마리))"
209,좋아요 맛이요 배달도 좋아요,날다닭 치킨/1(맛 선택(후라이드＋간장))
210,맛있는데 배달이 너무 오래걸려요,핫후라이드 치킨/1(맛 선택(후라이드 한마리))
211,후라이드 맛있습니다. 다만 핫후르이드가 더더더 맛있습니다. 단점은 똥꼬가 그 다음날 아파요,후라이드 치킨/1
212,처음 먹었는데 맛있네요 또 주문할께요,후라이드 치킨/1
213,치킨은 여기서만 시켜먹습니다,"순살 치킨/1(맛 선택(후라이드 한마리)),핫순살 치킨/1(맛 선택(후라이드 한마리))"
214,핫후라이드만 몇번째인지ㅠㅠ 자담 닭도 엄청 신선하구 너무너무 맛있어요 꼭 드세용♥,핫후라이드 치킨/1(맛 선택(후라이드 한마리))
215,자담치킨 정말 맛있어요,순살 치킨/1(맛 선택(후라이드 한마리))
216,맛있게 잘 먹었습니다,후라이드 치킨/1(맛 선택(후라이드＋양념))
217,그냥 핫후라이드보다 맛있는 치키없음. 종결,"핫후라이드 치킨/1(맛 선택(후라이드 한마리)),생맥주 500cc/1"
218,자담치킨 처음먹어봤는데 양이 어마어마 하네요;;; 반반 시켰는데 감튀까지 수북이 올라가져있어서 깜놀;; 근데 자담 맛있네요ㅋㅋㅋ 담에 또 시킬께요^^,핫순살 치킨/1(맛 선택(후라이드＋양념))
219,"후라이드 시켰는데 반반오고, 1시간 넘어도 연락은 없고, 시간도 애매하고 배고파서 기다리긴 했으나 배송업체가 늦게 왔다고 했으니 상자안에서 눅눅해지고 기름져졌는 지 맛도 모르겠고. 무튼 최악이었던. 늦어서 죄송하다 배송떠났다라든 지 사후 고객관리도 전무.",후라이드 치킨/1
220,맛있게 잘먹었습니다 ㅎㅎ,순살 치킨/1(맛 선택(간장＋양념))
221,믿고먹는 자담치킨. 엄청 늦은시간에 시켰는데 맛있고 좋았어요,순살 치킨/1(맛 선택(후라이드 한마리))
222,아주 맛이 좋아요.,핫후라이드 치킨/1(맛 선택(후라이드 한마리))
223,진짜 맛잇었어요!!!,텐더치킨/1(맛 선택(간장＋양념))
224,"바삭하고.,, 맛있다.,.. 튀김 바삭바삭., 잘생긴 알바생이 있다 들었다고 요청사항에 써뒀는데 사장님이 오셔서.,,, 아직 출근안했다고 친절하게 알려주셨다.,,, 사장님 감사합니다.,, 또 시킬께요 저녁에.,..","후라이드 치킨/1(맛 선택(양념 한마리)),후라이드 치킨/1"
225,주말이라 그런지 90분기다렷다 먹엇는데 맛도 좋구 사장님 서비스응대도 좋앗습니바,"후라이드 치킨/1(사이드메뉴 추가(콜라 사이즈 업,양념소스 추가))"
226,대존맛 그자체 앞으로 치킨1픽은 여기,순살 치킨/1(맛 선택(후라이드＋양념))
227,요기요에서 시켜먹고 첨으로 글써봅니다. 진짜 맛있습니다. 한입 먹고 어? 이거뭐야? 했습니다 진짜 너무너무 맛있습니다..후라이드 간장 반반 시켰습니다..굿굿굿,"후라이드 치킨/1(사이드메뉴 추가(파 추가),맛 선택(후라이드＋간장))"
228,넘~맛나서 흡입했네요 자담은 역시 응암점^^,핫후라이드 치킨/1(맛 선택(후라이드 한마리))
229,맛있었어요! 다음에 또시켜야겠어요!!,순살 치킨/1(맛 선택(후라이드＋간장))
230,먹기전에 찍었어야 했는데 사진은 검색사진으로 대신합니다 ^^;; 바삭한거로는 지금까지 먹은 치킨 중에는 제일 바삭합니다.,순살 치킨/1(맛 선택(후라이드＋양념))
231,배달도 빠르고 굉장히 친절하셨어요 감튀 계속 들어가고 치킨도 안퍽퍽하고 맛있었어요 퍽퍽살보다 말랑살 좋아하는 저에게는 완벽 그리고 양도 엄청 많아서 행복했습니다,순살 치킨/1(맛 선택(후라이드 한마리))
232,요기요 행사 때문에 75분 걸린다 해서 맘비우고 있었는데 40분만에 왔어요 배달해 주신분이 사장님 같으시던데 짧은순간에도 친절한게 느껴지네요 두손으로 공손히 치킨 건네 주시는데 너무 감사하네요^^ 회사에서 자담자담 해서 언젠가 먹어봐야지 했는데 맛은 괜찮네요 다만 양이 좀 적은거 같아요,순살강정치킨/1(매운맛 선택(순한맛))
233,엄청 바삭하고 맛있어요. 배달도 빨리와서 감자튀김먹고 입데일뻔 할정도로 뜨거웟어요.,순살 치킨/1(맛 선택(후라이드 한마리))
234,넘 바삭하구 맛나요ㅠㅠㅠㅠ 재주문 각!!,핫순살 치킨/1(맛 선택(후라이드 한마리))
235,신선하고 맛있는 치킨 오래 너무 오랜만이었어오. 앞으로 고민없이 여기서 시켜 먹으면 될 것 같아요.,후라이드 치킨/1
236,안짜고 맛있는데 파양이 부족해요ㅠㅠ 파는 안맵고 좋네요,순살파닭후라이드/1
237,매운거 못먹어서 양념이 살짝 맵긴한데 그거 참고 먹을 정도로 너무 맛있어요ㅜㅜ진짜ㅜㅠㅜ최고👍🏻,순살 치킨/1(맛 선택(후라이드＋양념))
238,매콤하니맛있어여 근데 저는 양념쪽이 더좋아요,핫후라이드 치킨/1(맛 선택(후라이드 한마리))
239,정말 맛있게 잘먹었습니다ㅎ 닭이 정말 질이 좋습니다,후라이드 치킨/1(맛 선택(후라이드＋양념))
240,핫순살치킨은 무슨맛일지 궁금해서 시켰는데.. 역시나 이것도 존맛.. 3일연속 여기서 치킨 시켜먹습니다. 댓글알바 아님! 자담치킨 최고!,핫순살 치킨/1(맛 선택(후라이드 한마리))
241,처음 시켜먹고 존맛이여서 다음날 또시켜먹음.. 왜 이제야 이 치킨집을 알게된걸까..,"순살 치킨/1(맛 선택(후라이드 한마리),사이드메뉴 추가(머스타드 추가))"
242,치킨땡겨서 어느거 먹을까 고민중에 자담치킨이 눈에 들어오더군요.. 시켜서 먹는데 배달도 빠르고 친절하시고 존맛...,순살 치킨/1(맛 선택(후라이드 한마리))
243,축구볼때 시켜서 식을줄 알았는데 따끈따끈하게 배달됐어요,핫후라이드 치킨/1(맛 선택(후라이드＋양념))
244,처음 시켜 먹어봤는데 배달도 빠르고 바삭바삭 맛있어요!,순살 치킨/1(맛 선택(간장＋양념))
245,핫후라이드밖에 안먹어봤지만 여기 핫후라이드가 제일 맛있습니다,핫후라이드 치킨/1(맛 선택(후라이드 한마리))
246,감자튀김이 좀 눅눅하긴해요 치킨의 본질이 중요,순살 치킨/1(맛 선택(후라이드＋마늘))
247,"생각보다 빨리 배달왓구요, 첨 시켜봣는데 가족들 다 만족해서 또 주문하려구요~~ 샐러드는 양배추 샐러드구요 양 생각보다 많았습니다~~","핫후라이드 치킨/1(맛 선택(후라이드＋양념)),샐러드/1"
248,안먹어봐서모르겠는데 평일저녁인데 1시간이 지나도 안옵니다 일있어서 나가야는데 못먹고 그냥갑니다,후라이드 치킨/1(맛 선택(간장＋양념))
249,바삭하고 기름도 깨끗한거 같아요.존맛탱!,후라이드 치킨/1
250,맛있게 먹었어요 다만 순살시켰는데 뼈가 왔어요 ㅠㅠ 뭐 엄청 바쁘셨을테니 이해합니다,순살 치킨/1(맛 선택(후라이드＋간장))
251,맛나용ㅎㅎ뭔가 닭이 신선한 느낌,순살 치킨/1(맛 선택(후라이드＋양념))
252,맛있어요 근데 후라이드는 고기보다 튀김이 많은거 같아요ㅠ.ㅠ,3반 파닭/1
253,배달이 너무 늦게 왔고 후라이드는 살이 좀 없이 마른 듯해서 먹을게 없었어요ㅠㅠ...,"후라이드 치킨/1(맛 선택(양념 한마리)),후라이드 치킨/1"
254,맛있게 잘 먹었습니다,핫순살 치킨/1(맛 선택(후라이드 한마리))
255,핫 후라이드 맛있습니다,핫후라이드 치킨/1(맛 선택(후라이드 한마리))
256,존맛탱~~ 바삭하고 육즙도 가득해요,핫후라이드 치킨/1(맛 선택(후라이드＋양념))
257,맛있습니다 건강해요,순살 치킨/1(맛 선택(간장＋마늘))
258,배달도 빠르고 친절하고 맛도 있어요 돈만 있다면 자주 사먹고 싶어요,3반 간장/1(사이드메뉴 추가(콜라 사이즈 업))
259,자담치킨 맛있어요 감자튀김 진짜 맛있어요 그리고 파닭이 갠적으로 젤 맛있습니다,3반 파닭/1(사이드메뉴 추가(콜라 사이즈 업))
260,후라이드먹고싶을땐 자담치킨괜찮더라구요,후라이드 치킨/1(맛 선택(후라이드＋양념))
261,맛있게 잘 먹었습니다,순살 치킨/1(맛 선택(양념 한마리))
262,바삭하고 딱 좋아하는 치킨이에요. 양념소스도 맛있고 맵지않아 아이들도 잘먹었네요. 후라이드도 양념도 맛있어서 둘다 엄치척이에요.배달은 딱 그시간만큼걸린것같아요^^,후라이드 치킨/1(맛 선택(후라이드＋양념))
263,맛있었어요 파닭 맛있음 :),"순살파닭후라이드/1(사이드메뉴 추가(콜라 사이즈 업,양념소스 추가))"
264,맛있다 그거면끋임 너무굳임,핫후라이드 치킨/1(맛 선택(후라이드 한마리))
265,언제나 옳습니다 자담치킨♡,"핫후라이드 치킨/1(사이드메뉴 추가(콜라 사이즈 업),맛 선택(후라이드 한마리))"
