,리뷰,메뉴
293,역시나 최고입니당~! 토핑.넘나 많이 추가해서 한조각 먹고도 배터지는줄 알았어요~ 근데.쪽지에.샐러즈있다고했는데 없었는데 뭔지모르겠어염! 무튼 맛있어용~,"프리미엄피자 L/1(도우 추가 선택(치즈크러스트),토핑 추가 선택(모짜렐라치즈 120g,매콤불고기 100g),세트 변경 선택(치즈오븐스파게티＋코카콜라 1.25L),소스 추가 선택(수제피클 2개,갈릭디핑소스 4개),프리미엄피자 선택(통새우포테이토))"
294,너무 맛있게 잘먹었습니다,"하프&하프 피자 M/1(도우 추가 선택(치즈크러스트),세트 변경 선택(변경 안함),음료 추가 선택(코카콜라 1.25L),하프앤하프 선택(콘치즈,플레인치즈))"
295,잘먹엇습니데이 ^^.~~~~,"하프&하프 피자 M/1(도우 추가 선택(추가 안함),세트 변경 선택(변경 안함),하프앤하프 선택(하와이언,플레인치즈))"
296,여긴 디테일이 남다름 감동받는 음식점은 처음이야ㅜㅜㅜㅜㅜㅜ 맛도 있고 센스도 짱입니다 앞으로 피자는 여기서만 시켜먹을거예여,"하프&하프 피자 L/1(도우 추가 선택(추가 안함),세트 변경 선택(변경 안함),소스 추가 선택(핫소스 1개,파마산치즈가루 1개,갈릭디핑소스 2개),하프앤하프 선택(콘치즈,베이컨체다치즈))"
297,정말 맛있어요~또 시켜먹을게요,"세트（피자M＋사이드메뉴＋코카콜라 1.25L）/1(피자 선택(베이컨체다치즈),도우 추가 선택(리치골드（고구마＋체다）),사이드메뉴 선택(치즈오븐스파게티＋코카콜라 1.25L))"
298,잇츠 굿!! 피자오래 존맛탱 뺌,"프리미엄피자 M/1(도우 추가 선택(추가 안함),세트 변경 선택(치킨텐더 6조각＋코카콜라 1.25L),프리미엄피자 선택(치즈스페셜))"
299,굿굿굿 추천추천추천!!!!,"하프&하프 피자 M/1(도우 추가 선택(추가 안함),세트 변경 선택(베이컨크림스파게티＋코카콜라 1.25L),하프앤하프 선택(콤비네이션,베이컨체다치즈))"
300,새우피자가 굉장히 실하네요 역시 b 오늘도 잘 먹었습니다 담번에는 다른피자 먹어 볼께요,"프리미엄피자 M/1(도우 추가 선택(치즈크러스트),세트 변경 선택(변경 안함),프리미엄피자 선택(통새우포테이토))"
301,배달오신분도 친절했고 맛도 평균이상이었어요. 직접 선택할수있어서 좋네요.,"하프&하프 피자 M/1(도우 추가 선택(치즈크러스트),토핑 추가 선택(모짜렐라치즈 120g,블랙올리브 15ea,모듬소시지 60g),세트 변경 선택(베이컨크림스파게티＋코카콜라 1.25L),소스 추가 선택(핫소스 1개,갈릭디핑소스 2개,퐁듀치즈 1개),하프앤하프 선택(콤비네이션,베이컨체다치즈)),핫윙&봉（10조각）/1"
302,피자는 여기서 잘먹고 있습니다 또 주문할께요,"프리미엄피자 M/1(도우 추가 선택(추가 안함),세트 변경 선택(변경 안함),프리미엄피자 선택(매콤통통새우))"
303,포장정말 최고 배달사장님 너무 친절 단호박피자 건강한 맛있는맛 너무너무 맛있음,"세트（피자XL＋사이드메뉴＋코카콜라 1.25L）/1(피자 선택(단호박),도우 추가 선택 XL(치즈크러스트),사이드메뉴 선택(치즈오븐스파게티＋코카콜라 1.25L))"
304,이미 깔끔하게 먹어서 음식사진은없음 솔직히 딱히 맛이 더 있다던가 양이 훨씬 많다던가 하는건없는데 소스를 더 챙겨준다던가 손수 적은 글한마디 수제피클 등 다른부분에서 여기서 시켜먹어야 겠다 생각됨,"스페셜피자 XL/1(토핑 추가 선택(베이컨 20ea,블랙올리브 15ea),세트 변경 선택(변경 안함),도우 추가 선택 XL(추가 안함),스페셜피자 선택(수제불고기))"
305,배달 빠르게 오셨구요 와 새우크네요 가격이 좀 쎈가했는데 받아보면 가성비 최고네요 jmt 레알이요,"프리미엄피자 XL/1(세트 변경 선택(변경 안함),도우 추가 선택 XL(치즈크러스트),프리미엄피자 선택(통새우포테이토))"
306,맛있는 피자 감사합니다,"프리미엄피자 M/1(도우 추가 선택(리치골드（고구마＋체다）),세트 변경 선택(변경 안함),프리미엄피자 선택(통새우포테이토))"
307,ㅎㅎ ㅎㅎ 굿,"하프&하프 피자 M/1(도우 추가 선택(치즈크러스트),세트 변경 선택(치즈오븐스파게티＋코카콜라 1.25L),하프앤하프 선택(콤비네이션,하와이언))"
308,맛있게 잘 먹었습니다,"세트（피자L＋사이드메뉴＋코카콜라 1.25L）/1(피자 선택(핫불닭),도우 추가 선택(고구마크러스트),사이드메뉴 선택(매운떡볶이＋코카콜라 1.25L))"
309,몇번 안 시켜봤지만 먹을때마다 사장님 정성이 느껴져서 좋아요.. 양 맛 모두 만족 합니다...^^*,"세트（피자M＋사이드메뉴＋코카콜라 1.25L）/1(피자 선택(콤비네이션),도우 추가 선택(추가 안함),사이드메뉴 선택(치즈오븐스파게티＋코카콜라 1.25L))"
310,배달은 좀 늦은감이 있지만 맛있게 잘먹었어요~! 원래 피클잘안먹는데 직접담근 수제 피클 너무 맛있어서 피자와 함께 잘먹었네요! 사장님 비타민과 손편지까지 챙겨주시는센스 최고입니다!,"세트（피자M＋사이드메뉴＋코카콜라 1.25L）/1(소스 추가 선택(수제피클 1개),피자 선택(콤비네이션),도우 추가 선택(추가 안함),사이드메뉴 선택(치즈오븐스파게티＋코카콜라 1.25L))"
311,"최고,......너무맛나요.....써비스도.....❤️","세트（피자M＋사이드메뉴＋코카콜라 1.25L）/1(소스 추가 선택(핫소스 2개,갈릭디핑소스 2개),피자 선택(베이컨체다치즈),도우 추가 선택(치즈크러스트),사이드메뉴 선택(핫윙&봉（10조각）＋코카콜라 1.25L))"
312,맛있게잘먹었어요~ 배달도빠르고 항상만족합니다!!,"프리미엄피자 XL/1(토핑 추가 선택(모짜렐라치즈 120g,할라피뇨 30ea),세트 변경 선택(치즈오븐스파게티＋코카콜라 1.25L),소스 추가 선택(갈릭디핑소스 2개),도우 추가 선택 XL(치즈크러스트),프리미엄피자 선택(통새우포테이토))"
313,매번시켜먹어도 맛있아요!!,"하프&하프 피자 M/1(도우 추가 선택(치즈크러스트),세트 변경 선택(치즈오븐스파게티＋코카콜라 1.25L),하프앤하프 선택(콤비네이션,순수고구마))"
314,사장님 너무 귀여우십니다ㅠㅜㅜ 피자도 진짜 세상 맛있어요ㅠㅜ,"프리미엄피자 L/1(도우 추가 선택(추가 안함),세트 변경 선택(변경 안함),프리미엄피자 선택(통새우포테이토))"
315,배달이 좀 늦어서 그렇긴했는데 기사님 인사에 누그러들었네요^^; 감사합니다. 평이 좋은 이유가 있네요,"프리미엄피자 M/1(도우 추가 선택(리치골드（고구마＋체다）),세트 변경 선택(변경 안함),음료 추가 선택(코카콜라 500mL),프리미엄피자 선택(통새우포테이토))"
316,역시 실망시키지안는 피자네요 토핑도 많고 수제피클도 맛있어요,"하프&하프 피자 L/1(도우 추가 선택(추가 안함),세트 변경 선택(변경 안함),하프앤하프 선택(콤비네이션,소시지킹))"
317,이가격에 이 맛이라니 정말 맛있네요 리뷰가 왜이렇게 좋은지 알겠습니다~! 또주문하려구요 핫불닭피자 너무 맛있네요 사진은 먹느라 못찍었어요 다음에 도전^^,"하프&하프 피자 M/1(도우 추가 선택(고구마크러스트),토핑 추가 선택(베이컨 10ea,페퍼로니 10ea),세트 변경 선택(변경 안함),소스 추가 선택(핫소스 2개,꿀 1개),하프앤하프 선택(순수고구마,핫불닭))"
318,원래 이런거 안쓰는데ㅈ 여기는 써야겠어요이렇게 해서 뭐가ㅈ남나요 서비스며 정성이며 이런것들어 받아본피자에 서 느껴집니다 진짜 맛있었고 물론 재주문 100프로 입니다 이런곳이 잘되야 한다고 한번더 생각해 보니다 대박나세요,"프리미엄피자 M/1(도우 추가 선택(추가 안함),세트 변경 선택(변경 안함),프리미엄피자 선택(통새우포테이토))"
319,사진이 없다는게 아쉽지만 진짜 너무 맛있게 잘먹었습니다!!,"세트（피자M＋사이드메뉴＋코카콜라 1.25L）/1(소스 추가 선택(핫소스 2개,갈릭디핑소스 2개),피자 선택(포테이토),도우 추가 선택(추가 안함),사이드메뉴 선택(핫윙&봉（10조각）＋코카콜라 1.25L)),매콤디핑소스 1개/1"
320,너무 맛있게 잘먹었습니다 너무 배부르네요 ㅎㅎ 정성이 보입니다 감사합니다,"세트（피자M＋사이드메뉴＋코카콜라 1.25L）/1(소스 추가 선택(핫소스 1개),피자 선택(순수고구마),도우 추가 선택(추가 안함),사이드메뉴 선택(치즈오븐스파게티＋코카콜라 1.25L))"
321,지금까지 시켜본피자집중에서 제일 맛있네요,"하프&하프 피자 M/1(도우 추가 선택(추가 안함),세트 변경 선택(변경 안함),음료 추가 선택(코카콜라 1.25L),소스 추가 선택(갈릭디핑소스 4개),하프앤하프 선택(콘치즈,포테이토))"
322,맛있게잘먹었습니다~ 쪽지에 비타민까지챙겨주시고 감동받았어요 ㅠ 앞으로 피자시킬땐 여기서만시키려구요!,"스페셜피자 L/1(도우 추가 선택(치즈크러스트),토핑 추가 선택(모짜렐라치즈 120g,할라피뇨 15ea),세트 변경 선택(변경 안함),음료 추가 선택(코카콜라 1.25L),소스 추가 선택(갈릭디핑소스 2개),스페셜피자 선택(더블페퍼로니))"
323,"손글씨메모덕에 기분도 좋고 콘치즈 핫윙 맛있네요, 리치골드 테두리는 좀..그렇지만 맛있었네요, 다음에도 피자는 여기서 시킬듯요","하프&하프 피자 M/1(도우 추가 선택(리치골드（고구마＋체다）),세트 변경 선택(핫윙&봉 10조각＋코카콜라 1.25L),소스 추가 선택(갈릭디핑소스 2개),하프앤하프 선택(콤비네이션,콘치즈))"
324,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,"하프&하프 피자 M/1(도우 추가 선택(리치골드（고구마＋체다）),토핑 추가 선택(수제불고기 100g),세트 변경 선택(치즈오븐스파게티＋코카콜라 1.25L),소스 추가 선택(파마산치즈가루 1개),하프앤하프 선택(콤비네이션,콘치즈))"
325,건강적인맛이네요 ..,"세트（피자M＋사이드메뉴＋코카콜라 1.25L）/1(소스 추가 선택(갈릭디핑소스 4개),피자 선택(순수고구마),도우 추가 선택(치즈크러스트),사이드메뉴 선택(치즈오븐스파게티＋코카콜라 1.25L))"
326,비타민에 따뜻한 메모까지..이렇게 잘 챙겨주시는 곳은 처음본것 같아요ㅠㅠ 피자도 맛있었고요~제가 피자 겉을 잘안먹는데..여긴 씹을수록 고소하네요ㅎㅎ종종 시켜먹을게요~ 잘 먹었습니다^^,"세트（피자M＋사이드메뉴＋코카콜라 1.25L）/1(소스 추가 선택(핫소스 2개,수제피클 2개),피자 선택(베이컨체다치즈),도우 추가 선택(추가 안함),사이드메뉴 선택(베이컨크림스파게티＋코카콜라 1.25L))"
327,맛있게 잘 먹었어요,"세트（피자M＋사이드메뉴＋코카콜라 1.25L）/1(소스 추가 선택(갈릭디핑소스 2개),피자 선택(콤비네이션),도우 추가 선택(추가 안함),사이드메뉴 선택(치킨텐더（6조각）＋코카콜라 1.25L))"
328,"피자 먹을땐 항상 여기서만 시켜먹어요~~ 쿠폰도 한번은 다 모아서 시켜먹었고, 신혼집으로 이사온뒤 와이프 될사람과함께 피자시켜먹었어요! 항상 맛있게 잘 먹었습니다 예전엔 칠리쉬림프 프리미엄 을 시켜먹었는데 메뉴에서 사라진거같더라구요.. 참..어제는 배달이 좀 밀려서 그런건지... 시간도 오래걸이고 피자가 다 식어서 왔더라구요...딱 한번 아쉬웠습니다..!","프리미엄피자 M/1(도우 추가 선택(치즈크러스트),토핑 추가 선택(모짜렐라치즈 160g),세트 변경 선택(변경 안함),음료 추가 선택(코카콜라 1.25L),소스 추가 선택(갈릭디핑소스 4개),프리미엄피자 선택(통새우포테이토))"
329,맛있어요!! 그리고 정성담긴쪽지와 비타민 참 센스있고 기분이 좋아지네요!ㅎㅎ 피자도 진짜 맛있고 특히 저 수제피클이 정성스럽게 장사한다는게 느껴집니다!ㅎㅎ 다음에도 시켜먹을게요~ 많이파세요^_^,"하프&하프 피자 M/1(도우 추가 선택(리치골드（고구마＋체다）),토핑 추가 선택(블랙올리브 15ea),세트 변경 선택(변경 안함),하프앤하프 선택(콤비네이션,콘치즈))"
330,처음 시켰는데 생각보다 괜찮았습니다!!,"하프&하프 피자 L/1(도우 추가 선택(추가 안함),세트 변경 선택(변경 안함),하프앤하프 선택(콤비네이션,베이컨체다치즈))"
331,맛있는데양이너무많아요잘먹었어요,"프리미엄피자 M/1(도우 추가 선택(리치골드（고구마＋체다）),토핑 추가 선택(모짜렐라치즈 160g),세트 변경 선택(치즈오븐스파게티＋코카콜라 1.25L),프리미엄피자 선택(통새우포테이토)),치킨텐더（6조각）/1"
332,넘맛있게먹었답니다~^^ 또주문해야겠어요~~~ 비타민 ~~ ㅋ 감동이네요~^^,"하프&하프 피자 L/1(도우 추가 선택(치즈크러스트),토핑 추가 선택(모짜렐라치즈 80g),세트 변경 선택(변경 안함),음료 추가 선택(코카콜라 1.25L),소스 추가 선택(수제피클 1개),하프앤하프 선택(콤비네이션,콘치즈)),매콤디핑소스 1개/1"
333,항상 깔끔한 포장으로 최상의 맛으로 보내주셔서 너무 조아요.,"하프&하프 피자 M/1(도우 추가 선택(추가 안함),세트 변경 선택(변경 안함),음료 추가 선택(코카콜라 1.25L),하프앤하프 선택(베이컨체다치즈,하와이언))"
334,쫄깃하고 정성이 느껴지는 맛입니다,"세트（피자M＋사이드메뉴＋코카콜라 1.25L）/1(피자 선택(페퍼로니),도우 추가 선택(치즈크러스트),사이드메뉴 선택(베이컨크림스파게티＋코카콜라 1.25L))"
335,처음 주문해 봣는데 맛있네요,"하프&하프 피자 L/1(도우 추가 선택(치즈크러스트),세트 변경 선택(변경 안함),음료 추가 선택(코카콜라 1.25L),하프앤하프 선택(콤비네이션,베이컨체다치즈))"
336,정말 기분리 좋아지는 피자집입니다. 맛도 맛이고 서비스의 기본이 되어 있는 집.,"세트（피자M＋사이드메뉴＋코카콜라 1.25L）/1(피자 선택(하와이언),도우 추가 선택(리치골드（고구마＋체다）),사이드메뉴 선택(치즈오븐스파게티＋코카콜라 1.25L))"
337,^♡^ 최애 피자집,"스페셜피자 M/1(도우 추가 선택(추가 안함),세트 변경 선택(변경 안함),스페셜피자 선택(수제불고기))"
338,배달도빠르구맛잇어요,"세트（피자M＋사이드메뉴＋코카콜라 1.25L）/1(소스 추가 선택(수제피클 2개,갈릭디핑소스 2개,수제렌치소스 1개),피자 선택(콤비네이션),도우 추가 선택(치즈크러스트),사이드메뉴 선택(치킨텐더（6조각）＋코카콜라 1.25L))"
339,맛있게 잘 먹었습니다,"세트（피자L＋사이드메뉴＋코카콜라 1.25L）/1(피자 선택(매콤불고기),도우 추가 선택(페스츄리치즈바이트),사이드메뉴 선택(매운떡볶이＋코카콜라 1.25L))"
340,처음시켜먹었는데 너무 맛있게 잘먹었아요!!배달도 예상시간보다 빨리왔어용!!,"하프&하프 피자 L/1(도우 추가 선택(치즈크러스트),세트 변경 선택(변경 안함),하프앤하프 선택(콤비네이션,순수고구마))"
341,맛있어요 오늘 또먹으려구요ㅎ,"세트（피자M＋사이드메뉴＋코카콜라 1.25L）/1(피자 선택(콤비네이션),도우 추가 선택(치즈크러스트),사이드메뉴 선택(핫윙&봉（10조각）＋코카콜라 1.25L))"
342,난 이집 도우가 젤 맛있당~♡♡,"스페셜피자 M/1(도우 추가 선택(추가 안함),세트 변경 선택(변경 안함),소스 추가 선택(파마산치즈가루 1개,갈릭디핑소스 2개),스페셜피자 선택(더블페퍼로니))"
343,맛있게 잘 먹었습니다,"세트（피자L＋사이드메뉴＋코카콜라 1.25L）/1(피자 선택(수제불고기),도우 추가 선택(페스츄리치즈바이트),사이드메뉴 선택(매운떡볶이＋코카콜라 1.25L))"
344,"제가 피자를 원래 안좋아해서 1년에 한두번 피자를 먹을까 말까 하는데, 음 건강한 맛의 피자같아 좋았네용 ㅋㅋㅋ피클도 수제..?구.. 꿀은 왜 보라색인지 모르겠찌만 ㅎㅎ얼음, 비타민, 친절한 배달 아저씨까지 기분좋게 잘 먹었습니당~ 더 번창하세요!","하프&하프 피자 M/1(도우 추가 선택(추가 안함),세트 변경 선택(변경 안함),음료 추가 선택(스프라이트 500mL),소스 추가 선택(수제피클 1개,꿀 2개),하프앤하프 선택(순수고구마,수제불고기))"
345,역시 최고에요 친구들도 너무 맛있대요,
346,넘나 맛있어요 벌써 쿠폰으로 두번째 먹을만큼 단골이에요,"세트（피자XL＋사이드메뉴＋코카콜라 1.25L）/1(피자 선택(베이컨체다치즈),도우 추가 선택 XL(추가 안함),사이드메뉴 선택(매운떡볶이＋코카콜라 1.25L),사이드메뉴 추가 선택(베이컨크림스파게티,핫윙&봉（10조각）))"
347,제입엔그냥 평범한맛,"세트（피자M＋사이드메뉴＋코카콜라 1.25L）/1(소스 추가 선택(핫소스 2개,파마산치즈가루 2개),피자 선택(베이컨체다치즈),도우 추가 선택(추가 안함),사이드메뉴 선택(베이컨크림스파게티＋코카콜라 1.25L))"
348,언제나 맛있게 먹는집 단골이에요,"하프&하프 피자 M/1(도우 추가 선택(추가 안함),세트 변경 선택(변경 안함),하프앤하프 선택(콤비네이션,페퍼로니))"
349,맛있었어요!! 맛있었어요!!,"하프&하프 피자 L/1(도우 추가 선택(고구마크러스트),세트 변경 선택(변경 안함),하프앤하프 선택(콤비네이션,수제불고기))"
350,전 여기 페퍼로니밖에 안먹어요 그래서 방금 또 시킴ㅎㅎ도우가 자꾸생각남,"스페셜피자 M/1(도우 추가 선택(추가 안함),세트 변경 선택(변경 안함),음료 추가 선택(칠성사이다 1.25L),소스 추가 선택(핫소스 1개,파마산치즈가루 1개,갈릭디핑소스 2개),스페셜피자 선택(더블페퍼로니))"
351,"야식 먹으려다가 감동까지 먹네요ㅋ 배달하시는 분도 진짜 친절하시고, 비닐장갑,비타민,포장같은 세심한 배려에 진짜 단골이 안될수가없네요. 요기요 쓰면서 리뷰 거의 남긴적이 없는데 쓸수밖에없어요ㅋㅋ 감사합니다. 번창하세요.","하프&하프 피자 M/1(도우 추가 선택(추가 안함),세트 변경 선택(변경 안함),하프앤하프 선택(베이컨체다치즈,하와이언))"
352,적당했습니다~~~~~~,"세트（피자M＋사이드메뉴＋코카콜라 1.25L）/1(소스 추가 선택(파마산치즈가루 1개),피자 선택(콤비네이션),도우 추가 선택(치즈크러스트),사이드메뉴 선택(치즈오븐스파게티＋코카콜라 1.25L))"
353,😋😋😛😋😋😛😛😛😋😋😋😋,"하프&하프 피자 M/1(도우 추가 선택(추가 안함),세트 변경 선택(변경 안함),하프앤하프 선택(콤비네이션,콘치즈)),치즈오븐스파게티/1,핫윙&봉（10조각）/1"
354,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,"스페셜피자 L/1(도우 추가 선택(고구마크러스트),토핑 추가 선택(매콤불고기 50g),세트 변경 선택(치즈오븐스파게티＋코카콜라 1.25L),소스 추가 선택(파마산치즈가루 1개,퐁듀치즈 1개),스페셜피자 선택(수제불고기))"
355,맛있어요♥♥♥♥♥★,"하프&하프 피자 M/1(도우 추가 선택(치즈크러스트),세트 변경 선택(변경 안함),소스 추가 선택(파마산치즈가루 1개,수제피클 2개),하프앤하프 선택(베이컨체다치즈,포테이토))"
356,맛있다 세세하게 신경쓴게 느껴져서 기분좋게 먹을수 있었음,"하프&하프 피자 M/1(도우 추가 선택(추가 안함),세트 변경 선택(변경 안함),하프앤하프 선택(콤비네이션,수제불고기))"
357,맛있음 항상 맛있음,"하프&하프 피자 M/1(도우 추가 선택(크림치즈무스（크림치즈＋체다）),세트 변경 선택(변경 안함),음료 추가 선택(코카콜라 1.25L),하프앤하프 선택(하와이언,수제불고기))"
358,피자 정말 맛있어요!!ㅋㅋㅋㅋ 오늘은 콜라 시원하게 먹으라고 얼음도 같이 주신건가요..? 감사합니당 ^~^,"세트（피자L＋사이드메뉴＋코카콜라 1.25L）/1(피자 선택(포테이토),도우 추가 선택(추가 안함),사이드메뉴 선택(핫윙&봉（10조각）＋코카콜라 1.25L))"
359,너무 맛있었어요! 직접 적으신 글과 함께 비타민이나 얼음까지 넣어주시는걸 보고 살짝 감동까지!! 기쁜 마음과 함께 리뷰를 남기게 되네요~~,"세트（피자XL＋사이드메뉴＋코카콜라 1.25L）/1(토핑 추가 선택(페퍼로니 10ea),소스 추가 선택(퐁듀치즈 2개),피자 선택(소시지킹),도우 추가 선택 XL(추가 안함),사이드메뉴 선택(치즈오븐스파게티＋코카콜라 1.25L))"
360,이거 보는 재미가 쏠쏠합니다,"세트（피자M＋사이드메뉴＋코카콜라 1.25L）/1(토핑 추가 선택(모짜렐라치즈 80g),피자 선택(콤비네이션),도우 추가 선택(추가 안함),사이드메뉴 선택(치즈오븐스파게티＋코카콜라 1.25L))"
361,프리미엄으로다가 ^^ 굿,"프리미엄피자 M/1(도우 추가 선택(추가 안함),세트 변경 선택(치즈오븐스파게티＋코카콜라 1.25L),프리미엄피자 선택(매콤통통새우))"
362,센스도 완전 너무 귀엽고 ㅠㅠ 피자도 맛있고 잘먹었습니당 :) 앞으로 피자는 피자오래 .. 🧡,"하프&하프 피자 L/1(도우 추가 선택(치즈크러스트),세트 변경 선택(치즈오븐스파게티＋코카콜라 1.25L),소스 추가 선택(파마산치즈가루 1개),하프앤하프 선택(순수고구마,매콤불고기))"
363,엄청맛나요.. 근데 인기가 많아서인지 배달이 좀 ... 여유있게 기다리셔야 합니다^^,"프리미엄피자 L/1(도우 추가 선택(추가 안함),세트 변경 선택(변경 안함),프리미엄피자 선택(통베이컨갈릭))"
364,좋아요~~~~ 가격대비 훌륭한듯,"하프&하프 피자 M/1(도우 추가 선택(추가 안함),토핑 추가 선택(파인애플 10ea),세트 변경 선택(변경 안함),음료 추가 선택(코카콜라 1.25L),하프앤하프 선택(하와이언,페퍼로니))"
365,간만에 대박집 찾았네 오늘 진짜 좋았어요 사장닝 만세,"세트（피자M＋사이드메뉴＋코카콜라 1.25L）/1(피자 선택(순수고구마),도우 추가 선택(추가 안함),사이드메뉴 선택(치즈오븐스파게티＋코카콜라 1.25L))"
366,정말 이런말 하긴 뭐하지만 매번 맛있네요 음료수겉에 얼음까지 붙여주시고 퐁듀소스 도 좋고 꿀도 생각외로 어울리고 아주...칭찬해!,"세트（피자M＋사이드메뉴＋코카콜라 1.25L）/1(소스 추가 선택(파마산치즈가루 1개),피자 선택(플레인치즈),도우 추가 선택(추가 안함),사이드메뉴 선택(핫윙&봉（10조각）＋코카콜라 1.25L)),스페셜피자 M/1(도우 추가 선택(추가 안함),세트 변경 선택(변경 안함),스페셜피자 선택(슈퍼슈프림))"
367,맛있어요 또시킬께요,"하프&하프 피자 M/1(도우 추가 선택(추가 안함),세트 변경 선택(변경 안함),하프앤하프 선택(콤비네이션,하와이언))"
368,맛있어요. 추천추천!,"하프&하프 피자 L/1(도우 추가 선택(추가 안함),토핑 추가 선택(모짜렐라치즈 120g),세트 변경 선택(변경 안함),하프앤하프 선택(베이컨체다치즈,포테이토))"
369,첫 주문인데 생각보다 좋아서 또 주문할 생각입니다.,"하프&하프 피자 M/1(도우 추가 선택(추가 안함),세트 변경 선택(변경 안함),하프앤하프 선택(포테이토,소시지킹))"
370,첫주문인데 피자는 여기 정착해야겠네요 배달 하시는 분 친절하시고 빠르네요 피자 토핑 많고 맛있어요 피클도 꽉차게 들어있어 좋네요,"하프&하프 피자 M/1(도우 추가 선택(추가 안함),세트 변경 선택(치킨텐더 6조각＋코카콜라 1.25L),소스 추가 선택(핫소스 2개,수제피클 1개,갈릭디핑소스 2개),하프앤하프 선택(베이컨체다치즈,하와이언))"
371,포테이토하고 고구마만 주문하다가 쉬린프 시켯는데 너무 맛잇어요!!!잘먹엇습니당,"프리미엄피자 L/1(도우 추가 선택(추가 안함),세트 변경 선택(변경 안함),프리미엄피자 선택(통새우포테이토))"
372,확실히 다른 집보다 맛있음,"하프&하프 피자 L/1(도우 추가 선택(고구마크러스트),세트 변경 선택(변경 안함),하프앤하프 선택(하와이언,소시지킹))"
373,배달 빠르고 굉장히 깔끔하고 신경써서 보낸 느낌이 들어요. 비닐장갑과 비타민도 챙겨주시고 여기저기 센스기 돋보여요. 그리고 텐더가 너무 맛있었습니다. 피자는 메뉴 특성상 좀 짭짤해서 아마 메뉴 선택은 고려를 좀 해야할 것 같습니다. 그래도 정말 맛있었어요.,"세트（피자M＋사이드메뉴＋코카콜라 1.25L）/1(피자 선택(베이컨체다치즈),도우 추가 선택(추가 안함),사이드메뉴 선택(치킨텐더（6조각）＋코카콜라 1.25L))"
374,진짜 짱맛! 토핑 푸짐하고 피자오래 먹은 후론 여기서만 시켜먹습니다. 비닐장갑 같이 오는것도 유용해요! 매번 쪽지 써주시고 비타민도 보내주시니 감사합니다!!ㅎㅎㅎ,"세트（피자L＋사이드메뉴＋코카콜라 1.25L）/1(피자 선택(포테이토),도우 추가 선택(추가 안함),사이드메뉴 선택(치즈오븐스파게티＋코카콜라 1.25L))"
375,추천 할만함 맛있음,"하프&하프 피자 L/1(도우 추가 선택(고구마크러스트),세트 변경 선택(변경 안함),하프앤하프 선택(순수고구마,포테이토))"
376,요기요 배달시켜먹고 처음으로 후기남깁니다. 피자한판에 3만원가까이 한다는게 비싸다고 생각했는데 먹어보니 돈이하나도 안아깝습니다. 너무 맛있게먹었어요 심지어 피클마저도 맛잇네요 함께 보내주신 비닐장갑 사장님 센스,"프리미엄피자 L/1(도우 추가 선택(치즈크러스트),세트 변경 선택(변경 안함),음료 추가 선택(코카콜라 1.25L),프리미엄피자 선택(통새우포테이토))"
377,사장님 센스가 완전 대박이에요 ㅎㅎ 처음시켰는데 처음부터 감동을 주시니 정말 감사합니다 ㅎㅎ 다음에도 또 시킬께용~~~^^,"하프&하프 피자 M/1(도우 추가 선택(크림치즈무스（크림치즈＋체다）),세트 변경 선택(변경 안함),음료 추가 선택(코카콜라 1.25L),하프앤하프 선택(콤비네이션,베이컨체다치즈))"
378,맛있고 양은 조금 아쉽고 배달친절,"하프&하프 피자 M/1(도우 추가 선택(고구마크러스트),세트 변경 선택(변경 안함),하프앤하프 선택(콤비네이션,콘치즈))"
379,아직 한조각 남았(습니)다...,"하프&하프 피자 M/1(도우 추가 선택(추가 안함),토핑 추가 선택(모짜렐라치즈 80g),세트 변경 선택(변경 안함),소스 추가 선택(핫소스 1개,파마산치즈가루 1개,퐁듀치즈 1개),하프앤하프 선택(포테이토,핫불닭))"
380,배달 빠르고 맛도 훌륭 합니다!!,"하프&하프 피자 L/1(도우 추가 선택(치즈크러스트),세트 변경 선택(변경 안함),음료 추가 선택(코카콜라 1.25L),소스 추가 선택(갈릭디핑소스 2개),하프앤하프 선택(베이컨체다치즈,페퍼로니))"
381,피자 정말 맛있습니다!!!,"스페셜피자 M/1(도우 추가 선택(추가 안함),세트 변경 선택(변경 안함),음료 추가 선택(코카콜라 1.25L),소스 추가 선택(수제피클 1개),스페셜피자 선택(수제불고기))"
382,역쉬 가성비좋음 ^&^ 오늘 피자로 힐링했네요ㅡ,"하프&하프 피자 M/1(도우 추가 선택(추가 안함),세트 변경 선택(변경 안함),하프앤하프 선택(콤비네이션,하와이언))"
383,생각한 것 이상으로 아주 맛나요,"세트（피자M＋사이드메뉴＋코카콜라 1.25L）/1(토핑 추가 선택(블랙올리브 15ea,옥수수 80g),소스 추가 선택(수제피클 2개),피자 선택(콤비네이션),도우 추가 선택(치즈크러스트),사이드메뉴 선택(핫윙&봉（10조각）＋코카콜라 1.25L))"
